date,hour,demand
2021-05-16,4,65.29712424581855
2021-05-16,6,67.29086483305575
2021-05-16,7,68.27456568762315
2021-05-16,8,69.28362743048784
2021-05-16,9,70.31857493267353
2021-05-16,10,71.37759788749096
2021-05-16,11,72.45682287013247
2021-05-16,12,73.55075881015074
2021-05-16,13,74.65286797332149
2021-05-16,14,75.75620485037413
2021-05-16,15,76.85406135132064
2021-05-16,16,77.94055859397162
2021-05-16,17,79.01113298267408
2021-05-16,18,80.06287631798739
2021-05-16,19,81.09470506737811
2021-05-16,20,82.10735109004918
2021-05-16,21,83.10318335328418
2021-05-16,22,84.08588585402788
2021-05-16,23,85.0600296185539
2021-05-17,4,65.38108168540323
2021-05-17,5,66.35292214270314
2021-05-17,6,67.33036561608782
2021-05-17,7,68.31679986253155
2021-05-17,8,69.31442184556818
2021-05-17,9,70.3241121812209
2021-05-17,10,71.34545003413596
2021-05-17,11,72.37685965824869
2021-05-17,12,73.41586680504382
2021-05-17,13,74.45943291405365
2021-05-17,14,75.5043283116891
2021-05-17,15,76.54750314658853
2021-05-17,16,77.58641661866852
2021-05-17,17,78.619290912401
2021-05-17,18,79.6452654202178
2021-05-17,19,80.66443831551192
2021-05-17,20,81.67779506981246
2021-05-17,21,82.68703578413829
2021-05-17,22,83.6943239491761
2021-05-17,23,84.70198736947529
2021-05-18,0,60.93280248347662
2021-05-18,1,61.94732347381841
2021-05-18,2,62.96722642039089
2021-05-18,5,66.05772919297425
2021-05-18,6,67.0883391329317
2021-05-18,7,68.12261469079309
2021-05-18,8,69.15852374153384
2021-05-18,9,70.19363650017854
2021-05-18,10,71.22542423565591
2021-05-18,11,72.25158086406196
2021-05-18,12,73.2703311173794
2021-05-18,13,74.28068981345956
2021-05-18,14,75.2826413897859
2021-05-18,15,76.27721685667487
2021-05-18,16,77.26645587715139
2021-05-18,17,78.25325372481483
2021-05-18,18,79.2411051799954
2021-05-18,19,80.2337687319988
2021-05-18,20,81.23488358313446
2021-05-18,21,82.24757792752291
2021-05-18,22,83.2741091393948
2021-05-18,23,84.31557456180671
2021-05-19,0,60.59232146248459
2021-05-19,5,65.79140536833958
2021-05-19,6,66.87064105366973
2021-05-19,7,67.95583841189732
2021-05-19,8,69.04213063187417
2021-05-19,9,70.12430217456476
2021-05-19,10,71.19727003107843
2021-05-19,11,72.2565742961871
2021-05-19,12,73.29883103426883
2021-05-19,13,74.32210254652338
2021-05-19,14,75.3261466608016
2021-05-19,15,76.31251702592402
2021-05-19,16,77.2844996910056
2021-05-19,17,78.24688628172206
2021-05-19,18,79.20559945961578
2021-05-19,19,80.1672006222096
2021-05-19,20,81.13832160616698
2021-05-19,21,82.12507033846074
2021-05-19,22,83.13246410804965
2021-05-19,23,84.16394297250329
2021-05-20,0,60.44160559544134
2021-05-20,1,61.523628733896935
2021-05-20,3,63.660304784715855
2021-05-20,5,65.8144112526705
2021-05-20,6,66.94711462010085
2021-05-20,7,68.08343030020914
2021-05-20,8,69.2154168053913
2021-05-20,9,70.3353282097747
2021-05-20,10,71.43629037781668
2021-05-20,11,72.51291646450525
2021-05-20,12,73.56180631168142
2021-05-20,13,74.58188365184411
2021-05-20,14,75.57453854460162
2021-05-20,15,76.54355905974826
2021-05-20,16,77.4948544475993
2021-05-20,17,78.43599030601867
2021-05-20,18,79.37557295161963
2021-05-20,19,80.32253384330966
2021-05-20,20,81.28537426200113
2021-05-20,21,82.27143466219357
2021-05-20,22,83.28625176703837
2021-05-20,23,84.3330596508524
2021-05-21,0,60.6330751018596
2021-05-21,1,61.74302120201054
2021-05-21,2,62.87883670166781
2021-05-21,5,66.09859649603112
2021-05-21,6,67.26385058290973
2021-05-21,7,68.43001775399945
2021-05-21,8,69.5873658482917
2021-05-21,9,70.7267687469672
2021-05-21,10,71.84047036740787
2021-05-21,11,72.92274149990757
2021-05-21,12,73.9703735971742
2021-05-21,13,74.98296700166553
2021-05-21,14,75.962988107948
2021-05-21,15,76.91558917591286
2021-05-21,16,77.84820431861067
2021-05-21,17,78.76995391973816
2021-05-21,18,79.6909058169581
2021-05-21,19,80.62125366989308
2021-05-21,20,81.57048000535761
2021-05-21,21,82.54657290825531
2021-05-21,22,83.55536108473905
2021-05-21,23,84.60002242178054
2021-05-22,0,60.901402813475585
2021-05-22,1,62.01559382971132
2021-05-22,2,63.157710288014044
2021-05-22,4,65.35241091140975
2021-05-22,5,66.52521380531175
2021-05-22,6,67.69810952923339
2021-05-22,7,68.86050249964397
2021-05-22,8,70.00254021554478
2021-05-22,9,71.11591012328927
2021-05-22,10,72.19451476319796
2021-05-22,11,73.23497048765189
2021-05-22,12,74.2368892688958
2021-05-22,13,75.20292058629146
2021-05-22,14,76.13854967841903
2021-05-22,15,77.05166800751455
2021-05-22,16,77.95195004196853
2021-05-22,17,78.85008595987674
2021-05-22,18,79.75693138462896
2021-05-22,19,80.6826418786424
2021-05-22,20,81.63586113405678
2021-05-22,21,82.62302753127776
2021-05-22,22,83.64785434358967
2021-05-22,23,84.71102510748442
2021-05-23,0,61.030724460263215
2021-05-23,1,62.1604351525646
2021-05-23,2,63.31292453617961
2021-05-23,3,64.478472303653
2021-05-23,5,66.67870395658868
2021-05-23,6,67.8375443220782
2021-05-23,7,68.97694746502198
2021-05-23,8,70.08783038019922
2021-05-23,9,71.16327232448108
2021-05-23,10,72.19907148416497
2021-05-23,11,73.1940898779452
2021-05-23,12,74.15035867747905
2021-05-23,13,75.07293478372573
2021-05-23,14,75.96951891087636
2021-05-23,15,76.84986409923893
2021-05-23,16,77.72502005805254
2021-05-23,17,78.60647174897034
2021-05-23,18,79.50523914445094
2021-05-23,19,80.43100845743524
2021-05-23,20,81.39136305784649
2021-05-23,21,82.39117490214
2021-05-23,22,83.43220514654833
2021-05-23,23,84.51294660331797
2021-05-24,0,60.849317851379325
2021-05-24,1,61.99262828444841
2021-05-24,3,64.18620094007753
2021-05-24,4,65.35384272194956
2021-05-24,5,66.5161690197952
2021-05-24,6,67.66163649124678
2021-05-24,8,69.81240973870591
2021-05-24,9,70.89528757992329
2021-05-24,10,71.93722581194785
2021-05-24,11,72.93589860660488
2021-05-24,12,73.8923876980257
2021-05-24,13,74.81112895589925
2021-05-24,14,75.69959300442284
2021-05-24,15,76.5677223500014
2021-05-24,16,77.42716695133313
2021-05-24,17,78.29037658055395
2021-05-24,18,79.169620350303
2021-05-24,19,80.07601040863457
2021-05-24,20,81.01860742909447
2021-05-24,21,82.00368000696514
2021-05-24,22,83.03417875686877
2021-05-24,23,84.10946959819813
2021-05-25,0,60.44594643707803
2021-05-25,5,65.72485117644892
2021-05-25,6,66.89681323196363
2021-05-25,7,68.07966064635602
2021-05-25,8,69.26036526240978
2021-05-25,9,70.42598307115513
2021-05-25,10,71.56469876754738
2021-05-25,11,72.66679109536945
2021-05-25,12,73.72544009220863
2021-05-25,13,74.73730902789153
2021-05-25,14,75.70285113097191
2021-05-25,15,76.62631281030065
2021-05-25,16,77.51542931981867
2021-05-25,17,78.38083375630205
2021-05-25,18,79.23522390028965
2021-05-25,19,80.0923517586055
2021-05-25,20,80.9659160232309
2021-05-25,21,81.86844668415648
2021-05-25,22,82.81027287767571
2021-05-25,23,83.79865944655859
2021-05-26,0,60.05778078202777
2021-05-26,1,61.14601097592596
2021-05-26,5,65.37692318790937
2021-05-26,6,66.54753276346568
2021-05-26,7,67.74408077338283
2021-05-26,8,68.95322376546261
2021-05-26,9,70.16053763141547
2021-05-26,10,71.3516953719844
2021-05-26,11,72.51364792207691
2021-05-26,12,73.6357102791892
2021-05-26,13,74.71046191010801
2021-05-26,14,75.73438482139976
2021-05-26,15,76.70818366923511
2021-05-26,16,77.63675818419117
2021-05-26,17,78.52882688879087
2021-05-26,18,79.39623021438851
2021-05-26,19,80.25296823396268
2021-05-26,20,81.114051008865
2021-05-26,21,81.99425602523472
2021-05-26,22,82.90689590152542
2021-05-26,23,83.86269965389918
2021-05-27,0,60.08949800946381
2021-05-27,1,61.14921592132482
2021-05-27,3,63.293639131458164
2021-05-27,5,65.48468904164939
2021-05-27,6,66.68041509386315
2021-05-27,7,67.90071879791246
2021-05-27,8,69.1309662482274
2021-05-27,9,70.35567978210284
2021-05-27,10,71.55983127296008
2021-05-27,11,72.73010340672691
2021-05-27,12,73.8560121294742
2021-05-27,13,74.93079458275082
2021-05-27,14,75.9519862068318
2021-05-27,15,76.92163669753472
2021-05-27,16,77.84614497064166
2021-05-27,17,78.73572563819451
2021-05-27,18,79.6035509692179
2021-05-27,19,80.46464018472103
2021-05-27,20,81.33458980404379
2021-05-27,21,82.22825269952193
2021-05-27,22,83.15847828399747
2021-05-27,23,84.13502139107253
2021-05-28,0,60.38430908957833
2021-05-28,1,61.46656180979729
2021-05-28,2,62.59924869958184
2021-05-28,3,63.77497167923723
2021-05-28,5,66.01516790573787
2021-05-28,6,67.24115084955162
2021-05-28,7,68.47013276341649
2021-05-28,8,69.68662457110861
2021-05-28,9,70.87622914073216
2021-05-28,10,72.02686370246322
2021-05-28,11,73.12978165099814
2021-05-28,12,74.18030614772121
2021-05-28,13,75.1782128823057
2021-05-28,14,76.12772973037241
2021-05-28,15,77.03715421158608
2021-05-28,16,77.9181227220433
2021-05-28,17,78.78459560242419
2021-05-28,18,79.65164658436721
2021-05-28,19,80.53416189723622
2021-05-28,20,81.4455618595799
2021-05-28,21,82.39665547507896
2021-05-28,22,83.39472661737206
2021-05-28,23,84.44292988354312
2021-05-29,0,60.76064274366794
2021-05-29,1,61.901218352539246
2021-05-29,2,63.076062171951094
2021-05-29,3,64.27307047034685
2021-05-29,5,66.51076952416307
2021-05-29,6,67.70963505156372
2021-05-29,7,68.88820801047686
2021-05-29,8,70.03439273251443
2021-05-29,9,71.13896096386078
2021-05-29,10,72.19632230748654
2021-05-29,11,73.20497106074787
2021-05-29,12,74.16757313364887
2021-05-29,13,75.09068860597083
2021-05-29,14,75.9841575251564
2021-05-29,15,76.86020592433034
2021-05-29,16,77.73235316645466
2021-05-29,17,78.61421849315906
2021-05-29,18,79.51833263903288
2021-05-29,19,80.45505891953971
2021-05-29,20,81.43171751371631
2021-05-29,21,82.45198776416967
2021-05-29,22,83.51563795505268
2021-05-29,23,84.61860251680815
2021-05-30,0,60.97399141852613
2021-05-30,1,62.130416156364106
2021-05-30,2,63.296502937327475
2021-05-30,3,64.45959083260537
2021-05-30,4,65.60745426012767
2021-05-30,6,67.76184955631676
2021-05-30,7,68.8495360262582
2021-05-30,8,69.8978192901207
2021-05-30,9,70.90505516677317
2021-05-30,10,71.87320994468793
2021-05-30,11,72.80762323556735
2021-05-30,12,73.71647472048886
2021-05-30,13,74.61000709055625
2021-05-30,14,75.49957859829976
2021-05-30,15,76.39663285260181
2021-05-30,16,77.31167960928082
2021-05-30,17,78.25337788029591
2021-05-30,18,79.22780203686256
2021-05-30,19,80.23795378867825
2021-05-30,20,81.28355969326299
2021-05-30,21,82.36116737054478
2021-05-30,22,83.46452632204914
2021-05-30,23,84.5852136770142
2021-05-31,0,60.9340394254938
2021-05-31,1,62.059579396335494
2021-05-31,2,63.17268780858978
2021-05-31,5,66.32993785452385
2021-05-31,6,67.395146978356
2021-05-31,7,68.42960334252136
2021-05-31,8,69.43253846576505
2021-05-31,9,70.40608119736505
2021-05-31,10,71.35499605947189
2021-05-31,11,72.28618573879102
2021-05-31,12,73.20800833194677
2021-05-31,13,74.12947608199619
2021-05-31,14,75.05941202356968
2021-05-31,15,76.00564338647399
2021-05-31,16,76.97430568268051
2021-05-31,17,77.96931969578506
2021-05-31,18,78.99208630463954
2021-05-31,19,80.04142290608218
2021-05-31,20,81.11374219466211
2021-05-31,21,82.20345139076522
2021-05-31,22,83.30352979902355
2021-05-31,23,84.40622668077242
2021-06-01,0,60.72440706704226
2021-06-01,1,61.809898917085505
2021-06-01,2,62.877710237630346
2021-06-01,5,65.98909152649848
2021-06-01,6,67.01263476689466
2021-06-01,7,68.01406450584949
2021-06-01,8,68.99630592343756
2021-06-01,9,69.9641021732997
2021-06-01,10,70.92351490448404
2021-06-01,11,71.88130952778229
2021-06-01,12,72.84428649970572
2021-06-01,13,73.81862392956126
2021-06-01,14,74.80929452880108
2021-06-01,15,75.81961163280718
2021-06-01,16,76.85094561883473
2021-06-01,17,77.90263488287144
2021-06-01,18,78.9720963266627
2021-06-01,19,80.05512092175678
2021-06-01,20,81.14632222927074
2021-06-01,21,82.23969144346296
2021-06-01,22,83.32920292832581
2021-06-01,23,84.40941019218698
2021-06-02,0,60.69656991722114
2021-06-02,2,62.77914367787624
2021-06-02,5,65.87667538930968
2021-06-02,6,66.89253138580132
2021-06-02,7,67.89418739085644
2021-06-02,8,68.88562166792957
2021-06-02,9,69.87184440384365
2021-06-02,10,70.85837986490559
2021-06-02,11,71.8507041314929
2021-06-02,12,72.85369461755948
2021-06-02,13,73.8711457760829
2021-06-02,14,74.90539826440101
2021-06-02,15,75.95711714537762
2021-06-02,16,77.02523962124344
2021-06-02,17,78.10709584610734
2021-06-02,18,79.19868921949607
2021-06-02,19,80.29510691042239
2021-06-02,20,81.39101872322979
2021-06-02,21,82.48121400943671
2021-06-02,22,83.56112294694584
2021-06-02,23,84.62727044410387
2021-06-03,0,60.89821376010694
2021-06-03,2,62.9648308468839
2021-06-03,5,66.04897710650324
2021-06-03,6,67.05601758496428
2021-06-03,7,68.0549376077302
2021-06-03,8,69.05060680607309
2021-06-03,9,70.04823775229974
2021-06-03,10,71.05286142947561
2021-06-03,11,72.06882207366935
2021-06-03,12,73.09934145517765
2021-06-03,13,74.14619561190322
2021-06-03,14,75.20953577943665
2021-06-03,15,76.28787090508368
2021-06-03,16,77.37821311236284
2021-06-03,17,78.47637138129981
2021-06-03,18,79.57736411286379
2021-06-03,19,80.6759095842068
2021-06-03,20,81.76694571266906
2021-06-03,21,82.84612776453953
2021-06-03,22,83.91025492857278
2021-06-03,23,84.95758378511542
2021-06-04,0,61.20859373434366
2021-06-04,1,62.22361302015759
2021-06-04,2,63.22624176132867
2021-06-04,4,65.25314616989264
2021-06-04,5,66.24433950483706
2021-06-04,6,67.23754342398712
2021-06-04,7,68.23777029515529
2021-06-04,8,69.24930493778294
2021-06-04,9,70.27528319840586
2021-06-04,10,71.31738382961038
2021-06-04,11,72.37566376616711
2021-06-04,12,73.44855275399735
2021-06-04,13,74.53300760713435
2021-06-04,14,75.62481068804324
2021-06-04,15,76.7189830678873
2021-06-04,16,77.8102716118801
2021-06-04,17,78.89366204725131
2021-06-04,18,79.96486760703647
2021-06-04,19,81.02074533632924
2021-06-04,20,82.05959934576063
2021-06-04,21,83.08134148491654
2021-06-04,22,84.08749398015918
2021-06-04,23,85.08103414893476
2021-06-05,0,61.28669264034213
2021-06-05,1,62.2681599649324
2021-06-05,2,63.25117906110299
2021-06-05,3,64.24065539495186
2021-06-05,5,66.27324683159183
2021-06-05,6,67.28705471820193
2021-06-05,7,68.31617965958452
2021-06-05,8,69.36066732651094
2021-06-05,9,70.41898670355275
2021-06-05,10,71.48818902604306
2021-06-05,11,72.56420647864977
2021-06-05,12,73.64226076189821
2021-06-05,13,74.71734081095248
2021-06-05,14,75.78470216596844
2021-06-05,15,76.84033841440318
2021-06-05,16,77.88137795721417
2021-06-05,17,78.90636681223046
2021-06-05,18,79.91540952088502
2021-06-05,19,80.9101543456022
2021-06-05,20,81.89362443657335
2021-06-05,21,82.8699119738266
2021-06-05,22,83.84376593348786
2021-06-05,23,84.82011473093468
2021-06-06,0,61.024167309698825
2021-06-06,1,62.01856735466617
2021-06-06,2,63.02658409640138
2021-06-06,3,64.04946212144122
2021-06-06,6,67.15184456228204
2021-06-06,8,69.23448045356426
2021-06-06,9,70.29421315920692
2021-06-06,10,71.35935202573512
2021-06-06,11,72.42514694678312
2021-06-06,12,73.48674887328438
2021-06-06,13,74.53970686064795
2021-06-06,14,75.58042674136237
2021-06-06,15,76.60654496286206
2021-06-06,16,77.61717942105062
2021-06-06,17,78.61303127195217
2021-06-06,18,79.59632652684562
2021-06-06,19,80.57060226748413
2021-06-06,20,81.54035796683341
2021-06-06,21,82.51060610496978
2021-06-06,22,83.48636665058595
2021-06-06,23,84.47215597832121
2021-06-07,0,60.69211758852506
2021-06-07,1,61.70726718544821
2021-06-07,2,62.73882769312694
2021-06-07,4,64.8182388453665
2021-06-07,5,65.87793748776545
2021-06-07,6,66.94645474937325
2021-06-07,7,68.01889957919494
2021-06-07,8,69.089919356488
2021-06-07,9,70.15423905023599
2021-06-07,10,71.20720067338364
2021-06-07,11,72.24524890098417
2021-06-07,12,73.26631339596833
2021-06-07,13,74.27004803248592
2021-06-07,14,75.25790092493345
2021-06-07,15,76.23300564990615
2021-06-07,16,77.19990169124956
2021-06-07,17,78.16410921607185
2021-06-07,18,79.13159810965321
2021-06-07,19,80.1082022706146
2021-06-07,20,81.09903635697498
2021-06-07,21,82.10797280816848
2021-06-07,22,83.13723191453495
2021-06-07,23,84.18712738735034
2021-06-08,0,60.476591050684576
2021-06-08,1,61.560912042750076
2021-06-08,4,64.72056937892803
2021-06-08,6,66.85198792353707
2021-06-08,7,67.94851627852745
2021-06-08,8,69.03611761413515
2021-06-08,9,70.10905943218984
2021-06-08,10,71.16296532139697
2021-06-08,11,72.19527070755123
2021-06-08,12,73.20551128988099
2021-06-08,13,74.1954131702991
2021-06-08,14,75.16877240966573
2021-06-08,15,76.13113193945257
2021-06-08,16,77.08928348415589
2021-06-08,17,78.05063949607967
2021-06-08,18,79.02253336240177
2021-06-08,19,80.01151398059167
2021-06-08,20,81.02270238430957
2021-06-08,21,82.05927320156889
2021-06-08,22,83.12211272511749
2021-06-08,23,84.20968924779974
2021-06-09,0,60.53874735075067
2021-06-09,1,61.662245610523065
2021-06-09,6,66.92334852132898
2021-06-09,7,68.05410624011206
2021-06-09,8,69.17620879556786
2021-06-09,9,70.28215569910473
2021-06-09,10,71.36587427998047
2021-06-09,11,72.4233137667838
2021-06-09,12,73.45285780107082
2021-06-09,13,74.45551378729867
2021-06-09,14,75.43485805113686
2021-06-09,15,76.3967385920466
2021-06-09,16,77.34876013691668
2021-06-09,17,78.29959705797032
2021-06-09,18,79.25819651191506
2021-06-09,19,80.23294525494744
2021-06-09,20,81.23087787961106
2021-06-09,21,82.25700122794782
2021-06-09,22,83.31379966868062
2021-06-09,23,84.40096966308431
2021-06-10,0,60.7360068647079
2021-06-10,1,61.87207456739147
2021-06-10,2,63.02206991473514
2021-06-10,3,64.17692837477408
2021-06-10,5,66.35951662335339
2021-06-10,6,67.49561266020767
2021-06-10,7,68.60961509950266
2021-06-10,8,69.69539803041155
2021-06-10,9,70.74936784369558
2021-06-10,10,71.77081537482756
2021-06-10,11,72.76200388404024
2021-06-10,12,73.72798256677069
2021-06-10,13,74.67614078046245
2021-06-10,14,75.61554243196599
2021-06-10,15,76.55610071488906
2021-06-10,16,77.50766865400433
2021-06-10,17,78.47912924127401
2021-06-10,18,79.47756951380445
2021-06-10,19,80.50761562909244
2021-06-10,20,81.57099147393069
2021-06-10,21,82.66634291686358
2021-06-10,22,83.78934535659904
2021-06-10,23,84.93308599354543
2021-06-11,0,61.30928250573693
2021-06-11,1,62.46670666516689
2021-06-11,2,63.615676066332306
2021-06-11,5,66.81156371851176
2021-06-11,6,67.91647337729614
2021-06-11,7,68.98967928096297
2021-06-11,8,70.02835041483476
2021-06-11,9,71.03276531648558
2021-06-11,10,72.00629020650628
2021-06-11,11,72.95507218958645
2021-06-11,12,73.88747537519674
2021-06-11,13,74.81331169312992
2021-06-11,14,75.7429373393714
2021-06-11,15,76.68629838404516
2021-06-11,16,77.65201391657016
2021-06-11,17,78.64658172662705
2021-06-11,18,79.67378022336236
2021-06-11,19,80.7343221205808
2021-06-11,20,81.82579204846456
2021-06-11,21,82.94287386677863
2021-06-11,22,84.07784651019425
2021-06-11,23,85.22130220851147
2021-06-12,0,61.583616035913934
2021-06-12,1,62.71351062349578
2021-06-12,2,63.822564941423906
2021-06-12,3,64.903664143876
2021-06-12,6,68.01720053477028
2021-06-12,7,69.0316879921728
2021-06-12,8,70.01360252736298
2021-06-12,9,70.96742954468804
2021-06-12,10,71.90018767299065
2021-06-12,11,72.82076739419325
2021-06-12,12,73.73909704179178
2021-06-12,13,74.66521445301895
2021-06-12,14,75.60833127452082
2021-06-12,15,76.57597747880867
2021-06-12,16,77.57330599874268
2021-06-12,17,78.60262225147142
2021-06-12,18,79.66318212596262
2021-06-12,19,80.75127674301385
2021-06-12,20,81.86059533880079
2021-06-12,21,82.98283150666407
2021-06-12,22,84.10847521147036
2021-06-12,23,85.22771561064616
2021-06-13,0,61.55196521533089
2021-06-13,1,62.63234300343543
2021-06-13,2,63.683972030894985
2021-06-13,3,64.70410748646317
2021-06-13,6,67.75793479475706
2021-06-13,7,68.7187375182395
2021-06-13,8,69.65728952735265
2021-06-13,9,70.58149426139126
2021-06-13,10,71.50057968953504
2021-06-13,11,72.42421874870817
2021-06-13,12,73.36160918321187
2021-06-13,13,74.32060015662869
2021-06-13,14,75.30694853369819
2021-06-13,15,76.32377540964322
2021-06-13,16,77.3712744584251
2021-06-13,17,78.44669977353176
2021-06-13,18,79.54463434260072
2021-06-13,19,80.65751363888239
2021-06-13,20,81.77635455114537
2021-06-13,21,82.89162030837579
2021-06-13,22,83.99413904484756
2021-06-13,23,85.07598843618399
2021-06-14,0,61.35185773161676
2021-06-14,1,62.37723896713516
2021-06-14,6,67.50222989816127
2021-06-14,7,68.46959642586684
2021-06-14,8,69.4145366974348
2021-06-14,9,70.34457970502783
2021-06-14,10,71.26877139825422
2021-06-14,11,72.19681156801263
2021-06-14,12,73.13812404272554
2021-06-14,13,74.10094871513132
2021-06-14,14,75.09154221925806
2021-06-14,15,76.11356413446647
2021-06-14,16,77.16770831569644
2021-06-14,17,78.25161594107118
2021-06-14,18,79.36008028136906
2021-06-14,19,80.48552552803541
2021-06-14,20,81.61871587690902
2021-06-14,21,82.74962893007444
2021-06-14,22,83.8684114580363
2021-06-14,23,84.96632720214343
2021-06-15,0,61.257202329985546
2021-06-15,6,67.458088025913
2021-06-15,7,68.4637569452191
2021-06-15,8,69.43871300440381
2021-06-15,9,70.38811849349166
2021-06-15,10,71.31971460090404
2021-06-15,11,72.24311623995936
2021-06-15,12,73.16892127315373
2021-06-15,13,74.10771640227924
2021-06-15,14,75.06907245133915
2021-06-15,15,76.06062360961069
2021-06-15,16,77.08731819141329
2021-06-15,17,78.1509131997641
2021-06-15,18,79.24976282015054
2021-06-15,19,80.37892393640136
2021-06-15,20,81.53057233829179
2021-06-15,21,82.69469420365454
2021-06-15,22,83.8599913965838
2021-06-15,23,85.01491857290608
2021-06-16,0,61.36935278354256
2021-06-16,1,62.473221223349526
2021-06-16,2,63.540929530659284
2021-06-16,5,66.63454375380871
2021-06-16,6,67.62490116761299
2021-06-16,7,68.58129748272862
2021-06-16,8,69.51133667609568
2021-06-16,9,70.42522687139486
2021-06-16,10,71.33487682899296
2021-06-16,11,72.25282356825934
2021-06-16,12,73.19108766305526
2021-06-16,13,74.16006040862756
2021-06-16,14,75.16752523427638
2021-06-16,15,76.21790452264925
2021-06-16,16,77.31180334467325
2021-06-16,17,78.4458952577599
2021-06-16,18,79.61316459682075
2021-06-16,19,80.80348737843633
2021-06-16,20,82.00450196694368
2021-06-16,21,83.20269384337031
2021-06-16,22,84.38459864001436
2021-06-16,23,85.53801593510042
2021-06-17,0,61.87372007110684
2021-06-17,1,62.943991455544555
2021-06-17,3,64.99929602927675
2021-06-17,5,67.00876114629546
2021-06-17,6,67.94563226699715
2021-06-17,7,68.85176379958149
2021-06-17,8,69.73940131483187
2021-06-17,9,70.62259915437271
2021-06-17,10,71.51598935547403
2021-06-17,11,72.43348518452663
2021-06-17,12,73.38703417753392
2021-06-17,13,74.38553216055456
2021-06-17,14,75.43399633403581
2021-06-17,15,76.53307328596198
2021-06-17,16,77.67892867634029
2021-06-17,17,78.86353186043213
2021-06-17,18,80.07531383999338
2021-06-17,19,81.30014373813978
2021-06-17,20,82.52254043561226
2021-06-17,21,83.72701463682114
2021-06-17,22,84.89942437936217
2021-06-17,23,86.02822498829272
2021-06-18,0,62.32609874047499
2021-06-18,2,64.38077225619114
2021-06-18,3,65.34904181013336
2021-06-18,5,67.30165970216771
2021-06-18,6,68.18366622368444
2021-06-18,7,69.04088506245934
2021-06-18,8,69.88889323922527
2021-06-18,9,70.74416463487275
2021-06-18,10,71.62265048346224
2021-06-18,11,72.53839469782125
2021-06-18,12,73.50230434407968
2021-06-18,13,74.52118273447509
2021-06-18,14,75.59711037555364
2021-06-18,15,76.72722929653207
2021-06-18,16,77.90395164878353
2021-06-18,17,79.11557690233619
2021-06-18,18,80.34726663096075
2021-06-18,19,81.58229483334716
2021-06-18,20,82.8034676757892
2021-06-18,21,83.99459155255703
2021-06-18,22,85.14186375298088
2021-06-18,23,86.23506621389974
2021-06-19,0,62.489055114628066
2021-06-19,1,63.46189377165453
2021-06-19,2,64.37852031513123
2021-06-19,3,65.24802441264973
2021-06-19,7,69.18092302579456
2021-06-19,8,69.99836922880242
2021-06-19,9,70.8153642125879
2021-06-19,10,71.64957513510765
2021-06-19,11,72.51726690618419
2021-06-19,12,73.43192143710773
2021-06-19,13,74.40308723741218
2021-06-19,14,75.43555742578894
2021-06-19,15,76.52894659249858
2021-06-19,16,77.67770332615598
2021-06-19,17,78.87155844814532
2021-06-19,18,80.09637219637283
2021-06-19,19,81.33530987897362
2021-06-19,20,82.57024772595452
2021-06-19,21,83.7832911460814
2021-06-19,22,84.95827798978848
2021-06-19,23,86.08214053049534
2021-06-20,0,62.366607414134464
2021-06-20,1,63.36657752994883
2021-06-20,2,64.30403889210581
2021-06-20,3,65.18558691245711
2021-06-20,4,66.02248672606856
2021-06-20,6,67.86222383821926
2021-06-20,7,68.657364502631
2021-06-20,8,69.4589564056675
2021-06-20,9,70.28508682222301
2021-06-20,10,71.15185416033722
2021-06-20,11,72.07202708543838
2021-06-20,12,73.05397815087389
2021-06-20,13,74.1009809031975
2021-06-20,14,75.21092925496374
2021-06-20,15,76.37650286476884
2021-06-20,16,77.5857652494193
2021-06-20,17,78.82314544942015
2021-06-20,18,80.0707222520569
2021-06-20,19,81.30970487828151
2021-06-20,20,82.52198773211208
2021-06-20,21,83.6916506357485
2021-06-20,22,84.80628043218633
2021-06-20,23,85.85800455302858
2021-06-21,0,62.06474670716592
2021-06-21,1,62.988075013069015
2021-06-21,2,63.856560195120004
2021-06-21,5,66.74769550197382
2021-06-21,6,67.5476663301407
2021-06-21,7,68.339734066408
2021-06-21,8,69.14293131291106
2021-06-21,9,69.97544739191746
2021-06-21,10,70.85313083129232
2021-06-21,11,71.78818252525618
2021-06-21,12,72.78814731887242
2021-06-21,13,73.85528730341926
2021-06-21,14,74.98638879105138
2021-06-21,15,76.17301932991529
2021-06-21,16,77.40221414572885
2021-06-21,17,78.6575360858082
2021-06-21,18,79.9204223941452
2021-06-21,19,81.1717079863673
2021-06-21,20,82.3932002671452
2021-06-21,21,83.5691761473696
2021-06-21,22,84.68767814412944
2021-06-21,23,85.7415027846964
2021-06-22,1,62.98187064143749
2021-06-22,3,64.93877748533014
2021-06-22,5,66.84170161792628
2021-06-22,6,67.67154769805681
2021-06-22,7,68.47757463530911
2021-06-22,8,69.27859506553128
2021-06-22,9,70.09390653602001
2021-06-22,10,70.94170519027254
2021-06-22,11,71.8375875025388
2021-06-22,12,72.79326344431823
2021-06-22,13,73.81558731534399
2021-06-22,14,74.90598654996658
2021-06-22,15,76.0603362242092
2021-06-22,16,77.26929040045462
2021-06-22,17,78.51904385391748
2021-06-22,18,79.79246221791401
2021-06-22,19,81.07048809212547
2021-06-22,20,82.33370770554919
2021-06-22,21,83.56394922761868
2021-06-22,22,84.74578091918627
2021-06-22,23,85.86778528264567
